,file_path,copyright,falsePositive
12339,tensorflow-master/tensorflow/core/framework/op_gen_lib_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12340,tensorflow-master/tensorflow/compiler/xla/service/buffer_assignment_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12341,tensorflow-master/tensorflow/core/framework/dataset.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12342,tensorflow-master/tensorflow/compiler/xla/service/call_graph.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12343,tensorflow-master/tensorflow/compiler/xla/service/hlo_cse.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12344,tensorflow-master/tensorflow/core/framework/variant.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12345,tensorflow-master/tensorflow/core/framework/variant_tensor_data.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12346,tensorflow-master/tensorflow/compiler/xla/service/hlo_constant_folding.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12347,tensorflow-master/tensorflow/compiler/xla/service/hlo_buffer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12348,tensorflow-master/tensorflow/compiler/xla/service/hlo_cost_analysis_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12349,tensorflow-master/tensorflow/compiler/xla/service/channel_tracker.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12350,tensorflow-master/tensorflow/core/platform/cloud/expiring_lru_cache.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12351,tensorflow-master/tensorflow/core/platform/cloud/now_seconds_env.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12352,tensorflow-master/tensorflow/core/platform/cloud/ram_file_block_cache.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12353,tensorflow-master/tensorflow/core/platform/cloud/gcs_throttle.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12354,tensorflow-master/tensorflow/compiler/xla/service/layout_assignment.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12355,tensorflow-master/tensorflow/core/platform/cloud/file_block_cache.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12356,tensorflow-master/tensorflow/core/platform/cloud/curl_http_request.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12357,tensorflow-master/tensorflow/compiler/xla/service/transfer_manager.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12358,tensorflow-master/tensorflow/core/platform/cloud/gcs_dns_cache.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12359,tensorflow-master/tensorflow/compiler/xla/service/instruction_fusion.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12360,tensorflow-master/tensorflow/compiler/xla/service/hlo_module_config.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12361,tensorflow-master/tensorflow/core/platform/stacktrace_handler.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12362,tensorflow-master/tensorflow/compiler/xla/service/while_loop_simplifier_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12363,tensorflow-master/tensorflow/core/platform/vmodule_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12364,tensorflow-master/tensorflow/compiler/xla/service/hlo_verifier.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12365,tensorflow-master/tensorflow/core/platform/profile_utils/clock_cycle_profiler.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12366,tensorflow-master/tensorflow/core/platform/retrying_utils.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12367,tensorflow-master/tensorflow/compiler/xla/service/elemental_ir_emitter.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12368,tensorflow-master/tensorflow/core/platform/statusor.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12369,tensorflow-master/tensorflow/compiler/xla/service/allocation_tracker.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12370,tensorflow-master/tensorflow/core/platform/abi.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12371,tensorflow-master/tensorflow/core/platform/vmodule_benchmark_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12372,tensorflow-master/tensorflow/core/platform/cpu_feature_guard.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12373,tensorflow-master/tensorflow/compiler/xla/service/dynamic_parameter_binding_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12374,tensorflow-master/tensorflow/core/lib/gtl/compactptrset.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12375,tensorflow-master/tensorflow/core/lib/gtl/optional.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12376,tensorflow-master/tensorflow/compiler/xla/service/hlo_rematerialization.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12377,tensorflow-master/tensorflow/compiler/xla/service/hlo_runner.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12378,tensorflow-master/tensorflow/core/lib/bfloat16/bfloat16.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12379,tensorflow-master/tensorflow/compiler/xla/service/hlo_cse_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12380,tensorflow-master/tensorflow/compiler/xla/service/transpose_folding_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12381,tensorflow-master/tensorflow/compiler/xla/service/map_inliner.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12382,tensorflow-master/tensorflow/compiler/xla/service/llvm_compiler.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12383,tensorflow-master/tensorflow/compiler/xla/service/hlo_opcode_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12384,tensorflow-master/tensorflow/compiler/xla/service/tuple_points_to_analysis_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12385,tensorflow-master/tensorflow/core/lib/db/sqlite.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12386,tensorflow-master/tensorflow/core/lib/db/snapfn.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12387,tensorflow-master/tensorflow/core/lib/db/sqlite.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12388,tensorflow-master/tensorflow/compiler/xla/service/heap_simulator.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12389,tensorflow-master/tensorflow/core/lib/monitoring/gauge_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12390,tensorflow-master/tensorflow/core/lib/monitoring/gauge.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12391,tensorflow-master/tensorflow/compiler/xla/service/layout_assignment.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12392,tensorflow-master/tensorflow/compiler/xla/service/layout_assignment_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12393,tensorflow-master/tensorflow/compiler/xla/service/custom_call_target_registry.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12394,tensorflow-master/tensorflow/compiler/xla/service/while_loop_invariant_code_motion_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12395,tensorflow-master/tensorflow/compiler/xla/service/copy_insertion.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12396,tensorflow-master/tensorflow/core/grappler/grappler_item.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12397,tensorflow-master/tensorflow/core/grappler/devices.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12398,tensorflow-master/tensorflow/core/grappler/utils.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12399,tensorflow-master/tensorflow/core/grappler/graph_view.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12400,tensorflow-master/tensorflow/core/grappler/graph_topology_view_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12401,tensorflow-master/tensorflow/core/grappler/inputs/trivial_test_graph_input_yielder.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12402,tensorflow-master/tensorflow/core/grappler/inputs/file_input_yielder.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12403,tensorflow-master/tensorflow/compiler/xla/service/tuple_points_to_analysis.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12404,tensorflow-master/tensorflow/core/grappler/inputs/utils.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12405,tensorflow-master/tensorflow/core/grappler/inputs/file_input_yielder.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12406,tensorflow-master/tensorflow/core/grappler/inputs/input_yielder.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12407,tensorflow-master/tensorflow/core/grappler/inputs/utils_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12408,tensorflow-master/tensorflow/core/grappler/inputs/utils.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12409,tensorflow-master/tensorflow/core/grappler/inputs/trivial_test_graph_input_yielder.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12410,tensorflow-master/tensorflow/compiler/xla/service/conditional_simplifier.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12411,tensorflow-master/tensorflow/compiler/xla/service/transfer_manager.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12412,tensorflow-master/tensorflow/compiler/xla/service/computation_layout.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12413,tensorflow-master/tensorflow/core/grappler/utils/frame.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12414,tensorflow-master/tensorflow/core/grappler/utils/topological_sort_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12415,tensorflow-master/tensorflow/core/grappler/utils/scc.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12416,tensorflow-master/tensorflow/core/grappler/utils/scc_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12417,tensorflow-master/tensorflow/core/grappler/utils/scc.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12418,tensorflow-master/tensorflow/core/grappler/utils/frame_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12419,tensorflow-master/tensorflow/compiler/xla/service/hlo_computation_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12420,tensorflow-master/tensorflow/compiler/xla/service/logical_buffer.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12421,tensorflow-master/tensorflow/core/grappler/utils/topological_sort.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12422,tensorflow-master/tensorflow/compiler/xla/service/instruction_fusion_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12423,tensorflow-master/tensorflow/compiler/xla/service/dot_decomposer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12424,tensorflow-master/tensorflow/compiler/xla/service/zero_sized_hlo_elimination.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12425,tensorflow-master/tensorflow/compiler/xla/service/compilation_cache.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12426,tensorflow-master/tensorflow/core/grappler/utils/frame.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12427,tensorflow-master/tensorflow/compiler/xla/service/custom_call_target_registry.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12428,tensorflow-master/tensorflow/core/grappler/utils/functions_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12429,tensorflow-master/tensorflow/core/grappler/utils/grappler_test_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12430,tensorflow-master/tensorflow/core/grappler/utils/topological_sort.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12431,tensorflow-master/tensorflow/core/grappler/utils/transitive_fanin_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12432,tensorflow-master/tensorflow/core/grappler/devices.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12433,tensorflow-master/tensorflow/core/grappler/op_types.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12434,tensorflow-master/tensorflow/core/grappler/costs/robust_stats.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12435,tensorflow-master/tensorflow/core/grappler/costs/graph_memory.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12436,tensorflow-master/tensorflow/compiler/xla/service/conditional_simplifier_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12437,tensorflow-master/tensorflow/compiler/xla/service/buffer_assignment.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12438,tensorflow-master/tensorflow/compiler/xla/service/hlo_parser_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12439,tensorflow-master/tensorflow/compiler/xla/service/hlo_rematerialization_test_utils.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12440,tensorflow-master/tensorflow/compiler/xla/service/execution_tracker.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12441,tensorflow-master/tensorflow/compiler/xla/service/hlo_ordering_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12442,tensorflow-master/tensorflow/compiler/xla/service/logical_buffer_analysis.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12443,tensorflow-master/tensorflow/compiler/xla/service/backend.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12444,tensorflow-master/tensorflow/compiler/xla/service/hlo_cse.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12445,tensorflow-master/tensorflow/compiler/xla/pjrt/plugin/BUILD,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12446,tensorflow-master/tensorflow/compiler/xla/pjrt/pjrt_stream_executor_client.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12447,tensorflow-master/tensorflow/compiler/xla/pjrt/pjrt_stream_executor_client.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12448,tensorflow-master/tensorflow/compiler/xla/pjrt/local_device_state.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12449,tensorflow-master/tensorflow/compiler/xla/pjrt/pjrt_client.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12450,tensorflow-master/tensorflow/compiler/xla/debug_options_parsers.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12451,tensorflow-master/tensorflow/compiler/xla/array4d_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12452,tensorflow-master/tensorflow/compiler/xla/status_macros_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12453,tensorflow-master/tensorflow/compiler/xla/packed_literal_reader.h,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12454,tensorflow-master/tensorflow/compiler/xla/reference_util_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12455,tensorflow-master/tensorflow/compiler/xla/array3d_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12456,tensorflow-master/tensorflow/compiler/xla/tools/show_signature.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12457,tensorflow-master/tensorflow/compiler/xla/tools/hlo_proto_to_json.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12458,tensorflow-master/tensorflow/compiler/xla/tools/dumped_computation_to_operation_list.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12459,tensorflow-master/tensorflow/compiler/xla/tools/show_literal.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12460,tensorflow-master/tensorflow/compiler/xla/tools/hex_floats_to_packed_literal.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12461,tensorflow-master/tensorflow/compiler/xla/tools/convert_computation.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12462,tensorflow-master/tensorflow/compiler/xla/tools/dumped_computation_to_text.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12463,tensorflow-master/tensorflow/compiler/xla/tools/show_text_literal.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12464,tensorflow-master/tensorflow/core/grappler/costs/utils.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12465,tensorflow-master/tensorflow/core/grappler/costs/virtual_placer.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
12466,tensorflow-master/tensorflow/core/grappler/costs/virtual_scheduler_test.cc,Copyright 2017 The TensorFlow Authors. All Rights Reserved.,0
